Datum,Photovoltaik[MWh] Produziert,Erdgas[MWh] Produziert,Windenergie[MWh] Produziert,Day-Ahead Preis DE/LU,Netzlast[MWh] Forecast
24.09.2021 16:00,9682.00,4199.00,19610.0,88.23,62051.00
24.09.2021 17:00,5415.75,4633.25,18700.0,119.23,61782.75
24.09.2021 18:00,1373.00,4744.00,18118.75,166.3,61574.50
24.09.2021 19:00,22.25,4718.25,18826.75,181.21,61916.00
24.09.2021 20:00,0.25,4754.50,20018.75,148.84,60435.25
24.09.2021 21:00,0.00,4798.75,20414.25,109.54,56551.25
24.09.2021 22:00,0.00,4680.75,20559.75,90.43,52744.00
24.09.2021 23:00,0.00,4186.25,19951.25,57.41,49355.75
25.09.2021 00:00,0.00,3616.25,19072.25,99.59,43795.50
25.09.2021 01:00,0.00,3795.00,17805.5,103.67,42023.50
25.09.2021 02:00,0.00,3702.00,16671.25,102.09,40803.50
25.09.2021 03:00,0.00,3786.50,15257.0,102.01,40368.00
25.09.2021 04:00,0.00,3971.50,13271.75,107.61,40491.00
25.09.2021 05:00,0.00,3948.50,11191.5,99.49,41323.50
25.09.2021 06:00,1.50,4156.75,10133.25,107.5,43550.50
25.09.2021 07:00,605.75,4520.75,9610.0,116.34,46103.75
25.09.2021 08:00,4352.75,4387.75,8412.0,128.58,49650.50
25.09.2021 09:00,10175.25,4324.50,6950.25,123.21,52317.00
25.09.2021 10:00,16068.00,3685.00,5626.5,109.42,54410.00
25.09.2021 11:00,20241.75,3402.75,4923.75,102.62,55716.00
25.09.2021 12:00,22404.25,3339.75,4192.5,94.09,55407.50
25.09.2021 13:00,22740.00,3332.25,3451.5,97.04,53903.75
25.09.2021 14:00,21313.00,3433.25,3026.0,100.75,52565.50
25.09.2021 15:00,17847.00,3626.75,2440.5,112.07,51110.25
25.09.2021 16:00,12610.25,4025.50,1433.5,125.99,50564.25
25.09.2021 17:00,6301.75,4694.50,799.0,162.78,50530.75
25.09.2021 18:00,1376.75,5006.00,644.25,177.96,51223.50
25.09.2021 19:00,21.00,5316.25,725.75,208.01,51655.00
25.09.2021 20:00,0.00,5253.25,891.5,188.17,50435.25
25.09.2021 21:00,0.00,4903.00,1203.75,169.9,47697.75
25.09.2021 22:00,0.00,4612.25,1700.75,164.91,45633.00
25.09.2021 23:00,0.00,4075.75,2285.0,83.03,43094.75
26.09.2021 00:00,0.00,3226.75,2943.0,145.28,41217.50
26.09.2021 01:00,0.00,3201.50,3657.0,124.95,39816.00
26.09.2021 02:00,0.00,3023.00,4328.75,113.46,39053.00
26.09.2021 03:00,0.00,3097.75,4999.0,106.11,38611.75
26.09.2021 04:00,0.00,3080.50,5904.0,105.09,38779.75
26.09.2021 05:00,0.00,3046.75,6472.25,104.68,39526.25
26.09.2021 06:00,3.25,3096.25,7019.0,111.96,40706.25
26.09.2021 07:00,591.50,3089.50,7488.5,113.09,42055.25
26.09.2021 08:00,4215.25,3098.50,7569.75,117.81,45053.75
26.09.2021 09:00,10149.75,3101.00,6010.75,115.34,48393.00
26.09.2021 10:00,16357.25,3114.00,4556.5,112.11,51180.75
26.09.2021 11:00,20344.75,3082.50,4213.25,106.31,53288.50
26.09.2021 12:00,21614.75,3055.50,4422.5,102.98,53011.50
26.09.2021 13:00,20091.00,3056.75,5080.75,93.13,51226.00
26.09.2021 14:00,17907.50,3060.25,5487.75,90.65,49798.75
26.09.2021 15:00,13516.75,3075.75,5329.5,94.79,48875.25
26.09.2021 16:00,8673.00,3144.75,4565.25,112.33,48437.75
26.09.2021 17:00,4078.75,3338.00,4043.75,137.36,49005.25
26.09.2021 18:00,812.50,3514.25,4340.5,170.8,50315.50
26.09.2021 19:00,8.50,3864.50,5132.25,185.85,50877.25
26.09.2021 20:00,0.00,3872.00,6131.75,179.18,49945.50
26.09.2021 21:00,0.00,3857.75,6638.5,166.52,48110.00
26.09.2021 22:00,0.00,3676.50,6720.5,163.94,46616.75
26.09.2021 23:00,0.00,3363.50,6499.75,158.3,43959.25
27.09.2021 00:00,0.00,3192.25,6386.25,133.27,42060.25
27.09.2021 01:00,0.00,3287.25,6505.0,112.03,40706.50
27.09.2021 02:00,0.00,3311.25,6717.25,105.99,40285.75
27.09.2021 03:00,0.00,3424.00,6474.5,100.0,40754.75
27.09.2021 04:00,0.00,3474.25,6108.5,102.23,42604.25
27.09.2021 05:00,0.00,3625.50,5813.75,113.09,46858.50
27.09.2021 06:00,2.00,4550.25,6024.75,171.78,55746.75
27.09.2021 07:00,308.50,5826.00,6611.0,184.73,61239.75
27.09.2021 08:00,2680.50,5929.00,7189.5,190.84,64070.75
27.09.2021 09:00,7224.25,5959.25,6894.0,181.0,65235.25
27.09.2021 10:00,12260.75,5913.75,7040.0,172.15,66876.00
27.09.2021 11:00,15951.25,5449.25,8219.0,159.98,68052.50
27.09.2021 12:00,18059.25,5225.50,9898.25,144.97,68137.50
27.09.2021 13:00,17577.50,5075.75,11875.75,119.32,67494.75
27.09.2021 14:00,15191.25,5219.75,13219.25,116.33,66282.75
27.09.2021 15:00,11602.50,5216.25,13891.0,120.85,64669.00
27.09.2021 16:00,7305.75,5695.00,13964.25,142.43,63246.75
27.09.2021 17:00,3360.00,6417.50,14919.0,163.54,63044.00
27.09.2021 18:00,709.75,6766.25,15836.0,173.1,62879.50
27.09.2021 19:00,10.25,6822.00,16353.0,185.19,63487.75
27.09.2021 20:00,0.00,6585.25,15658.5,169.96,61596.75
27.09.2021 21:00,0.00,5825.75,15199.75,150.0,57743.50
27.09.2021 22:00,0.00,4401.75,13288.25,127.48,53825.50
27.09.2021 23:00,0.00,3991.50,12894.25,143.5,49801.25
28.09.2021 00:00,0.00,3618.25,11680.25,105.23,44980.25
28.09.2021 01:00,0.00,3224.50,10990.75,99.89,43921.75
28.09.2021 02:00,0.00,3238.50,10749.75,98.37,43301.25
28.09.2021 03:00,0.00,3272.75,9394.25,98.1,43540.50
28.09.2021 04:00,0.00,3496.75,8234.75,105.97,44767.00
28.09.2021 05:00,0.00,3850.75,7630.0,119.91,48531.00
28.09.2021 06:00,0.75,5861.75,7574.5,170.52,55980.25
28.09.2021 07:00,338.25,7682.50,7475.75,190.21,62002.00
28.09.2021 08:00,2988.25,7874.75,6786.75,195.1,64932.50
28.09.2021 09:00,7591.00,7755.75,5170.0,187.94,65822.00
28.09.2021 10:00,12214.75,6929.00,3875.25,174.21,67488.75
28.09.2021 11:00,15677.50,6671.00,3336.25,161.76,68561.50
28.09.2021 12:00,17585.50,5976.25,3340.0,142.64,68438.50
28.09.2021 13:00,18185.00,5556.00,3374.0,135.54,67461.50
28.09.2021 14:00,17152.50,5552.25,2749.0,133.14,66305.50
28.09.2021 15:00,14299.25,5671.50,2074.0,146.8,64579.75
28.09.2021 16:00,9956.00,6476.00,1835.75,165.0,63034.50
28.09.2021 17:00,4904.25,6616.00,1660.5,180.1,62984.25
28.09.2021 18:00,1100.25,7442.00,1667.0,197.69,62999.75
28.09.2021 19:00,9.75,7434.25,2357.75,237.01,63528.00
28.09.2021 20:00,0.25,7162.25,3610.0,195.33,61580.25
28.09.2021 21:00,0.00,6461.25,5104.75,177.13,57676.00
28.09.2021 22:00,0.00,5289.25,6753.75,164.91,53911.00
28.09.2021 23:00,0.00,3692.75,8205.25,96.98,49833.75
29.09.2021 00:00,0.00,3169.25,9070.25,120.55,47485.75
29.09.2021 01:00,0.00,3156.00,9979.75,110.83,45491.75
29.09.2021 02:00,0.00,3017.00,10809.0,95.35,44979.75
29.09.2021 03:00,0.00,3019.25,11601.25,88.53,44991.25
29.09.2021 04:00,0.00,2949.75,12430.0,87.73,46202.50
29.09.2021 05:00,0.00,3226.25,13421.5,104.06,49753.00
29.09.2021 06:00,0.75,3773.25,14834.25,162.68,57175.50
29.09.2021 07:00,208.00,4408.00,15867.75,194.93,61599.50
29.09.2021 08:00,2009.00,4592.75,16436.75,204.51,64045.75
29.09.2021 09:00,5863.50,4485.75,15128.25,195.28,65751.25
29.09.2021 10:00,9937.50,4482.00,13395.0,183.59,67370.25
29.09.2021 11:00,12486.00,4278.75,14610.25,168.9,68727.75
29.09.2021 12:00,13297.00,3838.25,16447.0,129.41,68455.75
29.09.2021 13:00,13690.50,3551.50,18090.75,111.31,67610.50
29.09.2021 14:00,13339.25,3494.50,20841.5,108.35,66645.50
29.09.2021 15:00,11501.00,3466.50,21838.25,102.01,65327.25
29.09.2021 16:00,8397.75,3539.00,23594.25,106.61,64161.75
29.09.2021 17:00,4277.75,3560.50,25911.0,127.72,63745.75
29.09.2021 18:00,845.50,3931.00,26508.25,173.23,63940.50
29.09.2021 19:00,4.50,3903.50,27905.75,188.12,64601.00
29.09.2021 20:00,0.25,3844.00,29537.0,161.44,62166.00
29.09.2021 21:00,0.00,3228.00,31598.5,100.07,58178.00
29.09.2021 22:00,0.00,2904.00,31533.25,93.73,54275.25
29.09.2021 23:00,0.25,2849.50,31798.0,139.57,50285.00
30.09.2021 00:00,9.25,2737.50,32685.25,70.3,47570.25
30.09.2021 01:00,6.50,2808.75,32726.5,65.22,46274.00
30.09.2021 02:00,4.25,2818.50,33191.0,61.08,45410.25
30.09.2021 03:00,5.75,2820.75,32872.0,59.09,46118.25
30.09.2021 04:00,6.75,2870.25,32695.25,62.13,47523.00
30.09.2021 05:00,6.25,3198.75,32416.25,69.87,51026.25
30.09.2021 06:00,4.00,3672.25,31746.75,112.05,58602.00
30.09.2021 07:00,519.75,4198.75,30437.25,158.7,62681.50
30.09.2021 08:00,5032.50,4343.00,28031.75,150.58,65315.25
30.09.2021 09:00,12416.50,4151.75,26107.25,126.07,65985.50
30.09.2021 10:00,19209.75,3877.75,25098.5,102.05,67263.00
30.09.2021 11:00,23144.25,3828.00,24907.75,92.02,68203.50
30.09.2021 12:00,24088.50,3723.25,25875.0,79.1,67733.00
30.09.2021 13:00,23428.25,3507.50,25813.5,79.59,66601.25
30.09.2021 14:00,21554.75,3440.00,24049.75,78.37,65188.50
30.09.2021 15:00,17878.25,3595.75,21920.25,95.12,63883.25
30.09.2021 16:00,12282.25,4039.25,20307.75,118.19,62846.75
30.09.2021 17:00,5746.00,4347.50,18315.75,176.66,62439.25
30.09.2021 18:00,991.00,4624.50,17247.25,201.03,62346.25
30.09.2021 19:00,3.00,5004.50,19052.0,219.93,63352.50
30.09.2021 20:00,1.25,5060.50,20900.75,195.28,61283.00
30.09.2021 21:00,1.75,4456.25,22192.25,142.94,57380.00
30.09.2021 22:00,2.50,3876.25,22744.5,104.8,53692.00
30.09.2021 23:00,3.50,3179.25,23580.25,80.59,50076.75
01.10.2021 00:00,1.75,3362.00,24611.0,90.0,50118.25
01.10.2021 01:00,2.25,3603.25,25384.75,71.39,48858.25
01.10.2021 02:00,2.25,3566.25,26211.0,59.98,47930.25
01.10.2021 03:00,0.75,3360.75,26549.5,47.94,47990.00
01.10.2021 04:00,0.00,3523.00,26711.0,54.52,48846.50
01.10.2021 05:00,0.00,3895.00,27104.5,65.69,52367.00
01.10.2021 06:00,0.50,4205.50,27908.75,120.61,59130.50
01.10.2021 07:00,611.25,4711.00,27790.5,150.0,63356.25
01.10.2021 08:00,5164.50,4872.75,26340.25,142.05,65754.75
01.10.2021 09:00,12593.75,4300.00,23458.25,107.95,66728.00
01.10.2021 10:00,19897.25,4114.25,21902.75,82.57,67669.25
01.10.2021 11:00,25156.50,4113.25,21723.25,71.33,68472.75
01.10.2021 12:00,27721.00,3912.75,22226.5,59.94,67895.50
01.10.2021 13:00,28014.75,3584.50,22756.5,52.02,66842.00
01.10.2021 14:00,25733.75,3638.50,23275.25,49.19,65534.00
01.10.2021 15:00,20570.25,3719.25,22143.5,63.28,64682.00
01.10.2021 16:00,13457.25,3999.50,20391.5,90.02,63698.50
01.10.2021 17:00,5845.50,4344.75,19055.75,158.81,63446.25
01.10.2021 18:00,862.25,4665.00,19795.25,183.27,63183.25
01.10.2021 19:00,11.50,4786.25,22424.5,194.09,63752.75
01.10.2021 20:00,1.25,4481.00,24311.75,159.01,61529.50
01.10.2021 21:00,1.00,4271.25,24273.75,123.61,57978.50
01.10.2021 22:00,1.25,4160.75,22432.0,118.33,54658.75
01.10.2021 23:00,1.00,3962.00,21145.0,81.53,51538.25
02.10.2021 00:00,1.00,3491.25,19596.75,115.02,46740.75
02.10.2021 01:00,1.00,3362.00,17772.75,105.32,44764.25
02.10.2021 02:00,0.75,3134.25,15190.0,106.44,43588.75
02.10.2021 03:00,1.00,3108.50,12795.75,102.27,43268.25
02.10.2021 04:00,1.00,3157.25,11211.75,104.71,43431.00
02.10.2021 05:00,1.00,3177.50,10362.25,112.02,44165.00
02.10.2021 06:00,1.00,3414.00,10009.75,140.0,45888.75
02.10.2021 07:00,315.00,3513.25,9834.5,156.18,48331.25
02.10.2021 08:00,2914.50,3504.50,9892.0,164.91,51882.75
02.10.2021 09:00,7611.75,3490.75,8755.0,164.92,55099.00
02.10.2021 10:00,13757.75,3483.75,8141.5,135.58,57077.75
02.10.2021 11:00,19225.50,3346.75,9153.5,124.02,58208.00
02.10.2021 12:00,22181.50,3289.75,10767.0,105.22,57585.25
02.10.2021 13:00,22963.25,3059.25,12093.5,86.21,55554.25
02.10.2021 14:00,20811.25,3044.75,12575.25,76.44,53502.00
02.10.2021 15:00,16815.50,3016.25,13321.25,73.09,52132.25
02.10.2021 16:00,11064.00,3069.50,14242.25,76.89,51688.25
02.10.2021 17:00,4626.00,3194.50,16674.25,106.46,51563.25
02.10.2021 18:00,641.00,3258.00,21293.75,120.0,52225.75
02.10.2021 19:00,1.50,3307.50,28289.25,115.56,53029.50
02.10.2021 20:00,2.00,3128.75,32330.75,92.55,50625.75
02.10.2021 21:00,1.75,2925.00,33592.5,60.3,47562.50
02.10.2021 22:00,1.50,2871.00,33759.75,39.15,45329.75
02.10.2021 23:00,1.75,2855.50,33937.5,92.24,42667.00
03.10.2021 00:00,4.00,2849.00,33713.0,0.01,42771.25
03.10.2021 01:00,0.25,2835.75,32575.25,-0.03,40625.00
03.10.2021 02:00,0.00,2881.00,31260.5,-1.02,39243.75
03.10.2021 03:00,0.00,2910.75,31174.25,-1.91,38834.50
03.10.2021 04:00,0.00,2920.00,31703.5,-2.02,39038.00
03.10.2021 05:00,0.00,2904.00,31992.5,-1.03,39117.25
03.10.2021 06:00,0.00,2970.50,33998.0,-0.06,39314.75
03.10.2021 07:00,319.75,3005.00,33000.25,-0.09,41273.00
03.10.2021 08:00,2754.50,3069.00,34637.25,0.1,44672.75
03.10.2021 09:00,6559.25,3161.75,33947.75,2.94,47960.25
03.10.2021 10:00,9717.25,3273.00,31976.25,2.33,50103.25
03.10.2021 11:00,11929.25,3234.75,30392.0,12.97,52232.25
03.10.2021 12:00,13282.75,3224.50,29195.0,8.04,52316.25
03.10.2021 13:00,13739.50,3201.00,27495.75,4.67,50134.75
03.10.2021 14:00,12599.00,3274.75,27459.5,10.02,48254.00
03.10.2021 15:00,9330.50,3166.00,28036.75,40.03,47507.50
03.10.2021 16:00,5676.50,3415.75,29338.5,55.17,47634.00
03.10.2021 17:00,2265.75,3590.00,29091.75,108.55,49189.00
03.10.2021 18:00,248.00,3613.25,29587.75,127.59,50734.00
03.10.2021 19:00,6.00,3941.00,29119.75,153.84,51854.50
03.10.2021 20:00,4.25,3987.25,27182.0,136.42,50395.00
03.10.2021 21:00,2.50,3628.00,25692.75,120.08,48361.50
03.10.2021 22:00,1.50,3527.50,24820.75,119.7,46864.75
03.10.2021 23:00,1.00,3292.00,23604.5,14.08,44178.00
04.10.2021 00:00,1.00,3066.50,21733.25,74.2,42286.25
04.10.2021 01:00,0.50,3148.50,19479.0,71.13,41325.00
04.10.2021 02:00,0.25,3222.50,17574.0,70.45,40756.25
04.10.2021 03:00,0.00,3317.75,15980.0,67.34,41104.50
04.10.2021 04:00,0.00,3574.75,15096.75,67.3,42654.00
04.10.2021 05:00,0.00,4107.75,14103.75,90.2,46938.50
04.10.2021 06:00,0.50,5357.00,13896.0,180.48,54821.75
04.10.2021 07:00,184.75,5998.25,13489.25,217.1,60303.75
04.10.2021 08:00,1531.25,6229.25,13531.0,221.99,63299.50
04.10.2021 09:00,3777.00,6438.00,13470.5,213.6,65098.50
04.10.2021 10:00,5345.00,6189.50,12697.75,199.17,66520.25
04.10.2021 11:00,6892.25,6174.50,11466.5,193.65,68015.00
04.10.2021 12:00,8594.00,6079.75,11396.75,169.42,68240.00
04.10.2021 13:00,9667.25,5859.00,12830.25,163.93,67477.75
04.10.2021 14:00,9692.50,5565.75,13933.0,150.35,66657.50
04.10.2021 15:00,8840.75,5337.50,13855.75,154.98,65602.00
04.10.2021 16:00,6623.50,5757.75,12515.0,180.0,64324.75
04.10.2021 17:00,3216.50,6136.25,11457.0,197.06,63966.00
04.10.2021 18:00,542.50,6540.25,11905.0,212.58,64020.00
04.10.2021 19:00,1.75,6550.00,13314.25,230.0,64807.50
04.10.2021 20:00,1.00,6382.50,14554.25,207.2,62197.00
04.10.2021 21:00,0.25,5555.25,15048.5,170.6,58291.75
04.10.2021 22:00,0.00,5076.00,14711.0,159.07,54562.25
04.10.2021 23:00,0.75,4820.00,14332.25,86.81,50533.75
05.10.2021 00:00,0.00,3723.00,13325.25,121.65,47595.50
05.10.2021 01:00,0.00,3440.75,12392.75,112.4,45475.50
05.10.2021 02:00,0.00,3390.25,11821.25,100.38,44878.25
05.10.2021 03:00,0.00,3380.75,11233.25,94.58,45439.50
05.10.2021 04:00,0.00,3218.25,10835.75,94.91,47115.50
05.10.2021 05:00,0.00,3350.00,11162.25,110.96,50808.25
05.10.2021 06:00,0.50,4272.25,11466.75,168.12,58261.50
05.10.2021 07:00,113.75,5236.00,11712.5,217.61,62218.75
05.10.2021 08:00,786.75,5259.50,12025.0,229.05,64382.25
05.10.2021 09:00,2748.00,5203.25,11540.5,217.54,66015.25
05.10.2021 10:00,5500.50,5184.75,10705.75,204.04,67425.50
05.10.2021 11:00,8168.00,5192.50,11128.25,194.92,68918.25
05.10.2021 12:00,10083.50,4775.00,12505.75,180.71,68898.25
05.10.2021 13:00,10210.00,4518.25,13632.0,162.18,67895.75
05.10.2021 14:00,9326.50,4465.50,14849.25,155.0,67019.50
05.10.2021 15:00,7385.50,4509.75,15826.5,155.31,66122.25
05.10.2021 16:00,4887.75,4543.50,17025.5,159.55,64718.75
05.10.2021 17:00,2390.75,4706.50,17932.5,182.9,64283.50
05.10.2021 18:00,364.00,4985.75,19128.5,206.98,64495.00
05.10.2021 19:00,2.25,5028.50,21489.75,217.54,65131.25
05.10.2021 20:00,1.00,4605.00,22829.25,185.92,62377.75
05.10.2021 21:00,1.00,3804.50,22339.25,141.03,58306.75
05.10.2021 22:00,1.25,3534.25,21969.75,120.18,54676.50
05.10.2021 23:00,1.25,3371.25,22900.0,133.1,50694.00
06.10.2021 00:00,0.00,2831.00,22593.5,80.99,48978.00
06.10.2021 01:00,0.00,2804.50,22106.5,74.98,46999.50
06.10.2021 02:00,0.00,2799.25,22014.5,70.66,45798.75
06.10.2021 03:00,0.00,2709.25,22418.25,60.41,46430.25
06.10.2021 04:00,0.00,2801.00,22626.75,60.48,47955.75
06.10.2021 05:00,0.00,3097.75,23308.5,77.19,51732.75
06.10.2021 06:00,0.00,3991.25,23403.75,148.9,59028.75
06.10.2021 07:00,145.25,4738.75,22175.0,220.0,64457.75
06.10.2021 08:00,2187.50,5177.25,20444.0,248.03,66888.75
06.10.2021 09:00,6419.25,5031.50,18548.5,240.12,68059.75
06.10.2021 10:00,11284.00,5050.25,18050.0,212.02,69484.25
06.10.2021 11:00,13697.75,4748.75,17199.5,205.5,70302.00
06.10.2021 12:00,13909.50,4691.50,15539.5,200.0,69807.00
06.10.2021 13:00,13610.00,4480.50,14161.0,193.43,68917.75
06.10.2021 14:00,12654.75,4540.25,12615.5,194.2,67626.75
06.10.2021 15:00,10653.75,4925.75,11032.75,195.63,66169.75
06.10.2021 16:00,7288.25,5692.50,9265.0,213.91,64648.25
06.10.2021 17:00,3204.50,6497.75,7586.5,248.06,64365.50
06.10.2021 18:00,386.25,7146.00,6756.75,252.62,64274.25
06.10.2021 19:00,0.25,7283.00,6611.0,290.97,65550.00
06.10.2021 20:00,0.00,7155.00,6259.0,260.0,62685.50
06.10.2021 21:00,0.00,6592.75,6039.75,244.98,58859.75
06.10.2021 22:00,0.00,6223.25,5202.75,220.19,55340.75
06.10.2021 23:00,0.00,5802.25,4128.25,100.03,51682.50
07.10.2021 00:00,0.00,6080.00,3289.25,261.0,49573.25
07.10.2021 01:00,0.00,6176.75,2606.5,252.86,47497.00
07.10.2021 02:00,0.00,6174.00,2076.0,250.0,46617.00
07.10.2021 03:00,0.00,6247.25,1449.75,236.86,47101.75
07.10.2021 04:00,0.00,6365.00,999.0,241.88,48634.25
07.10.2021 05:00,0.00,7526.25,691.25,264.31,52452.75
07.10.2021 06:00,0.50,8904.50,427.25,310.05,59322.75
07.10.2021 07:00,181.75,9426.75,348.5,356.09,63864.00
07.10.2021 08:00,2820.25,9369.25,362.5,393.1,66096.00
07.10.2021 09:00,7635.25,9253.75,429.0,352.55,66852.75
07.10.2021 10:00,12668.25,9124.25,499.5,300.0,67843.75
07.10.2021 11:00,16398.75,8758.00,647.5,299.92,68845.25
07.10.2021 12:00,18400.00,8362.00,894.5,296.41,68918.25
07.10.2021 13:00,18533.25,8378.00,848.5,287.0,67800.25
07.10.2021 14:00,16684.00,8197.25,820.5,280.02,66305.75
07.10.2021 15:00,13059.00,8093.25,843.75,280.0,65183.00
07.10.2021 16:00,8702.25,8568.50,880.0,298.94,64117.00
07.10.2021 17:00,3726.00,8837.50,1050.25,317.58,63717.00
07.10.2021 18:00,420.00,9542.50,1366.0,350.52,64185.00
07.10.2021 19:00,0.75,9800.25,1703.25,442.9,65522.50
07.10.2021 20:00,0.00,9691.75,2323.25,319.03,62968.00
07.10.2021 21:00,0.00,9231.50,3094.75,300.0,59003.75
07.10.2021 22:00,0.00,8764.75,3700.25,298.91,55538.25
07.10.2021 23:00,0.00,7321.00,4040.75,205.7,52142.00
08.10.2021 00:00,0.00,5869.50,4375.25,176.61,46661.75
08.10.2021 01:00,0.00,5700.75,4703.25,167.36,44758.25
08.10.2021 02:00,0.00,5616.00,4808.0,164.35,43911.50
08.10.2021 03:00,0.00,5481.50,4591.5,160.08,44215.25
08.10.2021 04:00,0.00,5594.00,4436.25,162.74,45775.75
08.10.2021 05:00,0.00,6622.25,4307.0,174.12,49458.50
08.10.2021 06:00,0.50,8299.75,4167.0,233.46,56798.25
08.10.2021 07:00,131.50,9083.50,4325.0,269.4,63465.25
08.10.2021 08:00,2014.00,9200.00,4208.75,291.42,65825.00
08.10.2021 09:00,6437.00,9302.50,3683.25,260.0,66582.75
08.10.2021 10:00,11732.50,8933.50,3092.25,230.24,67701.50
08.10.2021 11:00,16503.00,7443.00,2900.0,211.32,68497.00
08.10.2021 12:00,19627.75,6671.25,3449.0,192.6,67847.25
08.10.2021 13:00,20345.75,6014.25,3976.75,169.6,66446.75
08.10.2021 14:00,19021.25,5806.00,4243.25,160.5,64589.00
08.10.2021 15:00,15710.00,6063.75,4458.0,164.72,63014.25
08.10.2021 16:00,10488.00,6369.50,4816.5,192.3,61818.00
08.10.2021 17:00,4358.50,7516.25,5446.75,229.02,61137.50
08.10.2021 18:00,427.25,7594.00,7625.75,252.81,61428.75
08.10.2021 19:00,0.50,7697.25,10991.0,269.7,62493.25
08.10.2021 20:00,0.00,7404.25,14057.75,235.67,59338.75
08.10.2021 21:00,0.00,6325.25,15414.25,194.21,55348.75
08.10.2021 22:00,0.00,5592.00,15193.0,181.2,52102.25
08.10.2021 23:00,0.00,4719.75,14544.0,270.7,48652.75
09.10.2021 00:00,0.00,3419.25,13429.75,138.18,46453.50
09.10.2021 01:00,0.00,3463.00,12403.5,120.28,44295.00
09.10.2021 02:00,0.00,3494.00,11212.75,122.12,42748.75
09.10.2021 03:00,0.00,3623.25,10233.0,135.11,42239.25
09.10.2021 04:00,0.00,3606.25,9717.0,140.0,42373.25
09.10.2021 05:00,0.00,3678.75,9921.75,137.33,42887.50
09.10.2021 06:00,0.50,3726.00,10401.0,137.15,44399.25
09.10.2021 07:00,238.50,4084.75,10829.5,167.91,47060.50
09.10.2021 08:00,3992.50,4026.75,10728.0,183.27,50340.25
09.10.2021 09:00,11336.75,3980.50,8187.5,160.44,53019.50
09.10.2021 10:00,19227.75,3451.00,5726.0,124.0,54646.00
09.10.2021 11:00,25516.25,3502.00,5808.25,100.81,56304.75
09.10.2021 12:00,28718.50,3295.50,7150.5,78.7,56107.00
09.10.2021 13:00,29112.25,3209.00,6881.25,70.44,54506.25
09.10.2021 14:00,26881.00,3196.25,6020.5,70.5,53259.25
09.10.2021 15:00,21811.25,3396.75,5767.5,93.82,52791.75
09.10.2021 16:00,14231.25,3599.25,5879.5,137.52,52515.50
09.10.2021 17:00,5606.00,4186.50,6490.25,200.0,53126.25
09.10.2021 18:00,481.75,4271.00,9141.0,229.2,54317.75
09.10.2021 19:00,0.75,4348.50,13872.75,239.22,55694.25
09.10.2021 20:00,0.00,3750.25,17061.0,183.22,53505.25
09.10.2021 21:00,0.00,3659.25,18007.5,138.86,51078.50
09.10.2021 22:00,0.00,3511.75,17523.25,129.71,49593.75
09.10.2021 23:00,0.00,3490.75,16474.75,150.0,47190.00
10.10.2021 00:00,0.00,3254.00,14646.75,135.35,45240.00
10.10.2021 01:00,0.00,3326.00,12051.25,132.2,43931.25
10.10.2021 02:00,0.00,3361.25,10095.25,122.11,42789.00
10.10.2021 03:00,0.00,3371.75,8319.5,119.41,42420.50
10.10.2021 04:00,0.00,3370.25,6928.25,118.88,42930.00
10.10.2021 05:00,0.00,3547.25,6135.5,120.88,43450.50
10.10.2021 06:00,0.50,3642.50,5416.75,140.5,44167.75
10.10.2021 07:00,242.25,3682.00,4837.5,163.99,46199.25
10.10.2021 08:00,4430.75,3597.50,4487.25,169.11,48986.75
10.10.2021 09:00,12217.50,3663.00,3346.25,151.68,52538.75
10.10.2021 10:00,19521.25,3544.75,1754.0,127.69,54807.25
10.10.2021 11:00,24392.00,3455.50,1517.5,119.52,56641.50
10.10.2021 12:00,26864.00,3329.25,1949.0,96.07,56598.00
10.10.2021 13:00,27528.50,3261.00,2003.5,86.3,54923.75
10.10.2021 14:00,25521.00,3270.75,1646.0,69.22,53436.25
10.10.2021 15:00,20517.50,3317.25,1526.75,89.82,51597.00
10.10.2021 16:00,13209.75,3339.50,1608.5,123.85,50967.00
10.10.2021 17:00,5000.75,3636.50,1952.25,165.29,52464.75
10.10.2021 18:00,388.00,4044.25,3643.25,216.06,54375.75
10.10.2021 19:00,0.75,3868.00,5743.25,240.57,55423.75
10.10.2021 20:00,0.00,4065.25,7913.25,221.7,53281.25
10.10.2021 21:00,0.00,3782.75,9575.5,195.0,50746.00
10.10.2021 22:00,0.00,3745.50,9445.75,179.72,49567.50
10.10.2021 23:00,0.00,3736.75,9991.5,110.01,47258.75
11.10.2021 00:00,0.00,3444.50,10487.0,149.14,45417.25
11.10.2021 01:00,0.00,3648.75,11565.0,141.51,43580.50
11.10.2021 02:00,0.00,3818.50,11990.25,123.55,43196.50
11.10.2021 03:00,0.00,3887.75,12180.5,113.68,43972.50
11.10.2021 04:00,0.00,3730.25,12344.5,118.6,45966.25
11.10.2021 05:00,0.00,4201.00,11933.0,146.16,49825.00
11.10.2021 06:00,0.50,4980.75,11910.0,200.0,57709.50
11.10.2021 07:00,164.25,5582.00,12408.0,252.46,63610.25
11.10.2021 08:00,2592.25,5650.50,12414.25,260.02,66117.00
11.10.2021 09:00,7170.00,5945.75,11702.0,237.02,67268.00
11.10.2021 10:00,12051.25,5923.50,10836.75,213.94,68545.25
11.10.2021 11:00,16038.50,6041.00,11631.75,180.28,69678.50
