datetime,solar_production_mwh,gas_production_mwh,wind_production_mwh,day_ahead_price,load_forecast_mwh,temperature_avg,wind_speed_avg,shortwave_radiation_avg
2019-01-25 09:00:00,806.5,12839.0,2926.25,93.64,71557.75,-3.5135002,4.9418225,13.5
2019-01-25 10:00:00,1815.0,12853.5,4021.25,85.0,71838.50,-2.9885004,5.380981,54.333332
2019-01-25 11:00:00,2848.75,12685.75,4903.0,78.0,72180.25,-2.2218335,7.3464637,109.666664
2019-01-25 12:00:00,3296.5,12618.5,5867.25,71.81,71720.50,-1.5301666,8.185655,142.83333
2019-01-25 13:00:00,3032.5,12267.75,7071.5,69.87,70293.50,-1.5218333,10.89063,130.0
2019-01-25 14:00:00,2252.25,12083.5,8136.75,68.64,68794.75,-1.1218333,11.660661,114.0
2019-01-25 15:00:00,1126.75,11975.75,9159.0,65.58,68162.25,-0.8551667,12.872344,89.333336
2019-01-25 16:00:00,243.25,12051.25,11039.75,65.08,68083.00,-1.0301666,11.631596,49.5
2019-01-25 17:00:00,1.75,12077.5,13107.0,70.87,71019.00,-1.7218332,10.513263,12.166667
2019-01-25 18:00:00,0.0,11805.0,15634.75,71.74,71173.25,-2.1551666,11.106007,0.0
2019-01-25 19:00:00,0.0,11432.75,17214.5,58.51,69545.25,-2.2885,12.282535,0.0
2019-01-25 20:00:00,0.0,10534.0,18362.5,50.78,65941.25,-2.4051666,13.397507,0.0
2019-01-25 21:00:00,0.0,9920.5,18774.25,51.12,62715.75,-2.1801665,13.423419,0.0
2019-01-25 22:00:00,0.0,8588.25,18589.5,47.16,60791.00,-1.7718334,13.915904,0.0
2019-01-25 23:00:00,0.0,7846.25,18475.5,63.79,57197.25,-1.3135002,15.973663,0.0
2019-01-26 00:00:00,0.0,6743.25,18728.75,44.29,53504.50,-0.8884999,17.408688,0.0
2019-01-26 01:00:00,0.0,6400.25,19311.75,42.61,51461.50,-0.7551667,17.331398,0.0
2019-01-26 02:00:00,0.0,6337.75,19567.5,42.51,50293.50,-0.43016663,17.946493,0.0
2019-01-26 03:00:00,0.0,6355.75,19577.0,41.96,50111.25,0.14483334,18.683016,0.0
2019-01-26 04:00:00,0.0,6338.0,19041.75,41.65,50193.00,0.9115,19.06713,0.0
2019-01-26 05:00:00,0.0,6202.5,17862.0,40.72,50560.75,1.5698333,19.558022,0.0
2019-01-26 06:00:00,0.0,6374.0,18316.5,41.53,51925.25,1.8448334,19.084694,0.0
2019-01-26 07:00:00,1.75,6570.75,18785.75,42.36,55127.00,2.0198333,18.154787,0.0
2019-01-26 08:00:00,119.25,6926.0,18471.5,51.37,58148.25,2.2531667,18.075968,0.0
2019-01-26 09:00:00,525.75,6932.25,18735.0,56.28,60799.75,2.4865,18.171532,5.8333335
2019-01-26 10:00:00,1089.75,6932.0,18643.75,58.62,62070.00,2.8281667,17.348848,23.333334
2019-01-26 11:00:00,1702.5,6840.25,19280.5,59.18,62870.50,3.5198333,17.220121,58.5
2019-01-26 12:00:00,2138.75,6830.0,19587.75,56.72,62471.25,3.8948333,15.806412,71.166664
2019-01-26 13:00:00,2314.0,6682.25,19734.25,57.44,61276.50,3.8281667,17.328382,86.166664
2019-01-26 14:00:00,1940.75,6576.75,19724.25,53.32,59853.50,4.1031666,16.163847,81.0
2019-01-26 15:00:00,1029.0,5904.5,19888.5,52.8,59285.25,4.1615005,15.183934,72.833336
2019-01-26 16:00:00,238.25,5893.75,20943.0,52.44,59567.25,3.7115002,14.966329,28.0
2019-01-26 17:00:00,1.75,5888.25,22021.5,55.95,62366.50,3.3615,14.69696,7.1666665
2019-01-26 18:00:00,0.0,5879.0,23387.5,57.92,63293.00,3.4948332,15.441246,0.0
2019-01-26 19:00:00,0.0,5799.25,24653.0,53.78,61754.25,3.4698331,15.25465,0.0
2019-01-26 20:00:00,0.0,5768.5,25890.0,47.98,58200.00,3.5531666,15.485265,0.0
2019-01-26 21:00:00,0.0,5446.0,26735.5,44.99,55963.25,3.7615001,16.448673,0.0
2019-01-26 22:00:00,0.0,5056.75,26893.25,43.9,55246.50,3.9698334,17.084114,0.0
2019-01-26 23:00:00,0.0,4880.5,27512.5,42.9,51880.50,3.9948337,17.462748,0.0
2019-01-27 00:00:00,0.0,4184.25,28218.0,28.42,49153.75,3.753167,17.522875,0.0
2019-01-27 01:00:00,0.0,4003.0,28186.75,24.48,47294.25,3.7698333,16.850523,0.0
2019-01-27 02:00:00,0.0,3903.75,28564.75,19.98,46268.00,3.7781665,16.475695,0.0
2019-01-27 03:00:00,0.0,3887.5,29343.5,18.13,45942.25,3.703167,16.367025,0.0
2019-01-27 04:00:00,0.0,3935.75,29819.25,13.61,45863.75,3.8281667,17.93764,0.0
2019-01-27 05:00:00,0.0,3973.5,29446.5,15.34,45677.50,3.7865,18.351858,0.0
2019-01-27 06:00:00,0.0,4053.5,29158.25,3.65,45400.50,3.8365002,18.31161,0.0
2019-01-27 07:00:00,2.0,4117.25,28459.0,24.47,47573.25,3.6864998,17.015867,0.0
2019-01-27 08:00:00,260.75,4214.75,27537.25,27.04,50637.00,3.7615001,16.266024,0.0
2019-01-27 09:00:00,1286.75,4426.5,27023.25,32.97,53912.50,4.2031665,17.789804,12.333333
2019-01-27 10:00:00,2467.0,4657.0,26210.5,39.06,55800.75,4.9865,18.404192,52.833332
2019-01-27 11:00:00,3671.25,4765.25,25451.5,44.05,57596.00,5.6698337,17.746729,97.333336
2019-01-27 12:00:00,4499.5,5003.5,24286.0,46.86,57466.25,6.1615005,16.770435,141.16667
2019-01-27 13:00:00,4746.75,4859.75,22765.75,42.97,55967.50,5.8615,17.529917,142.33333
2019-01-27 14:00:00,3961.25,4956.25,21181.5,41.18,54520.00,5.9781666,18.391218,109.5
2019-01-27 15:00:00,2075.5,5064.75,19907.75,40.5,54351.00,5.9698334,17.448906,92.666664
2019-01-27 16:00:00,492.5,5131.5,19689.5,41.18,55281.50,5.5615,16.335627,45.0
2019-01-27 17:00:00,2.75,5418.0,20037.0,47.25,58545.00,4.6865,16.930151,12.5
2019-01-27 18:00:00,0.0,5480.75,21049.5,52.64,60130.25,4.1031666,16.925713,0.0
2019-01-27 19:00:00,0.0,5483.75,21515.75,52.96,59029.75,3.7364998,16.483072,0.0
2019-01-27 20:00:00,0.0,5478.25,21382.75,50.44,56448.25,3.3031666,16.549608,0.0
2019-01-27 21:00:00,0.0,5412.5,21152.25,47.74,54875.75,2.9031668,16.14826,0.0
2019-01-27 22:00:00,0.0,5382.25,20931.25,50.82,54914.50,2.7031667,15.12618,0.0
2019-01-27 23:00:00,0.0,4901.0,20717.25,37.75,51731.75,2.6948335,16.137583,0.0
2019-01-28 00:00:00,0.0,4846.0,20171.25,42.4,50400.25,2.3531666,16.751114,0.0
2019-01-28 01:00:00,0.0,4842.25,20313.5,40.97,48979.00,2.5031664,16.414808,0.0
2019-01-28 02:00:00,0.0,4850.0,20292.5,40.42,48388.00,2.3865,18.151697,0.0
2019-01-28 03:00:00,0.0,4969.5,19964.5,37.8,48693.00,2.1948335,18.429266,0.0
2019-01-28 04:00:00,0.0,5126.75,19127.25,38.09,50133.50,1.9031667,19.607126,0.0
2019-01-28 05:00:00,0.0,5806.0,18513.25,41.83,53657.00,1.7365001,20.005278,0.0
2019-01-28 06:00:00,0.0,7009.25,19038.75,53.09,61527.75,1.5365,19.121283,0.0
2019-01-28 07:00:00,2.5,8762.0,19117.25,64.04,67407.75,1.4531666,18.532257,0.0
2019-01-28 08:00:00,393.75,9501.75,19414.25,64.88,69774.25,1.3948334,18.269361,0.0
2019-01-28 09:00:00,1770.0,9286.25,20347.25,62.2,70446.00,1.6698333,19.661568,13.833333
2019-01-28 10:00:00,3369.25,8965.0,20330.5,58.38,71194.50,2.0615,18.88363,61.666668
2019-01-28 11:00:00,4694.5,8889.5,20161.0,55.92,72229.50,2.6365001,21.323511,123.5
2019-01-28 12:00:00,5090.0,9003.5,20965.0,55.12,71693.50,3.0448332,20.979773,142.5
2019-01-28 13:00:00,4159.25,9120.0,21989.75,51.36,71183.75,3.5614998,20.588915,146.66667
2019-01-28 14:00:00,2881.5,9113.5,22642.5,48.63,70150.00,3.6365001,19.815744,111.833336
2019-01-28 15:00:00,1384.0,9178.5,22837.25,47.34,69310.25,3.319833,18.899313,91.5
2019-01-28 16:00:00,310.0,9137.75,23587.5,48.83,67719.75,2.9364998,17.660301,46.833332
2019-01-28 17:00:00,5.25,8996.75,23079.5,60.83,68028.75,2.2948334,17.195335,14.0
2019-01-28 18:00:00,0.25,9015.25,22049.75,59.64,68974.25,2.1281667,17.24514,0.0
2019-01-28 19:00:00,0.0,8982.5,21762.25,54.37,68200.50,1.7365001,17.653963,0.0
2019-01-28 20:00:00,0.0,8774.5,21231.5,47.54,65705.00,1.5281668,17.28718,0.0
2019-01-28 21:00:00,0.0,8367.5,20343.0,45.69,63510.50,1.3198334,16.656427,0.0
2019-01-28 22:00:00,0.0,8246.75,19642.5,46.36,60933.00,1.1115,16.46879,0.0
2019-01-28 23:00:00,0.0,7873.5,19468.0,44.81,56701.50,0.88650006,16.592686,0.0
2019-01-29 00:00:00,0.0,7461.25,19612.75,44.87,53623.75,0.46150002,16.683966,0.0
2019-01-29 01:00:00,0.0,7457.75,19968.5,48.07,52031.50,0.16983332,16.472055,0.0
2019-01-29 02:00:00,0.0,7363.25,19642.0,47.49,51185.75,-0.046833336,15.778159,0.0
2019-01-29 03:00:00,0.0,7580.0,19518.75,44.59,51398.25,-0.28016666,15.221395,0.0
2019-01-29 04:00:00,0.0,7945.5,18938.5,45.97,52464.50,-0.28849998,15.013458,0.0
2019-01-29 05:00:00,0.0,8453.25,17936.0,46.46,55285.00,-0.40516666,15.084056,0.0
2019-01-29 06:00:00,0.0,9374.5,16529.75,55.82,62295.75,-0.48016667,15.089161,0.0
2019-01-29 07:00:00,3.5,10615.5,15425.5,67.67,67653.75,-0.7885,14.615775,0.0
2019-01-29 08:00:00,354.5,10811.5,14508.25,72.8,69473.75,-1.0468334,14.269925,0.0
2019-01-29 09:00:00,1619.0,10749.75,13034.75,70.63,70045.50,-0.5968333,13.854576,25.833334
2019-01-29 10:00:00,3580.75,10909.25,12305.5,70.38,70582.50,0.39483333,14.643364,103.333336
2019-01-29 11:00:00,5845.5,10703.5,12191.5,67.51,71127.50,1.4031668,16.033216,176.66667
2019-01-29 12:00:00,7009.5,10292.0,11694.25,64.03,70584.25,2.2198336,15.331349,217.83333
2019-01-29 13:00:00,6998.0,10821.75,11397.0,63.84,70066.75,2.7948332,14.065166,225.66667
2019-01-29 14:00:00,5583.0,11132.5,10548.75,66.56,68954.25,3.0531666,13.304612,214.33333
2019-01-29 15:00:00,3224.0,11223.75,9483.25,66.0,68612.25,2.9115,11.646195,182.5
2019-01-29 16:00:00,874.25,11496.25,9209.75,69.33,68604.25,2.3031666,9.447234,122.833336
2019-01-29 17:00:00,10.75,11577.5,10668.75,71.45,70607.75,0.3615,7.3920264,33.5
2019-01-29 18:00:00,1.0,11668.75,12169.25,72.82,71235.25,-0.7551667,8.266093,0.16666667
2019-01-29 19:00:00,0.0,11388.75,14342.25,69.81,69758.50,-1.1051666,9.721215,0.0
2019-01-29 20:00:00,0.0,11022.75,15340.75,59.51,66306.25,-1.7301666,10.522382,0.0
2019-01-29 21:00:00,0.0,10930.75,15309.0,55.74,63070.75,-1.9134998,11.033081,0.0
2019-01-29 22:00:00,0.0,10110.25,14911.75,53.83,60744.00,-2.0801666,11.189223,0.0
2019-01-29 23:00:00,0.0,9198.0,15011.75,43.91,56608.75,-2.3218334,11.36356,0.0
2019-01-30 00:00:00,0.0,8807.25,15190.75,46.52,54840.75,-2.5801666,11.872444,0.0
2019-01-30 01:00:00,0.0,8893.0,15440.0,46.36,53082.00,-2.4885,11.462728,0.0
2019-01-30 02:00:00,0.0,8634.75,15931.75,45.1,52200.25,-2.5218332,11.44764,0.0
2019-01-30 03:00:00,0.0,8370.75,16511.5,42.85,52460.75,-2.6718333,12.018184,0.0
2019-01-30 04:00:00,0.0,8452.25,17100.5,42.74,53483.50,-2.7135,12.138706,0.0
2019-01-30 05:00:00,0.0,8978.0,17637.75,46.34,56329.00,-2.6551666,12.853543,0.0
2019-01-30 06:00:00,0.0,9197.75,18352.0,52.09,62950.25,-2.6051667,12.697539,0.0
2019-01-30 07:00:00,5.5,9702.0,19037.0,64.99,68329.00,-2.6134999,12.474202,0.0
2019-01-30 08:00:00,651.25,9951.0,19193.0,68.17,70485.75,-2.4468334,12.984597,0.16666667
2019-01-30 09:00:00,2451.0,10232.5,18606.75,66.76,71057.75,-1.7051668,13.54754,24.333334
2019-01-30 10:00:00,4380.0,10003.0,18390.0,59.06,71735.50,-0.48016667,13.160806,85.0
2019-01-30 11:00:00,6383.5,9733.5,18885.5,53.03,72416.25,0.5115,13.631335,133.66667
2019-01-30 12:00:00,7501.75,9875.0,19746.25,54.19,72133.00,1.5865,13.867733,179.66667
2019-01-30 13:00:00,6181.25,9873.25,20932.5,49.7,71758.75,2.4031668,16.75825,181.66667
2019-01-30 14:00:00,3998.75,10286.5,20893.75,53.56,70758.75,2.5531669,16.172739,159.5
2019-01-30 15:00:00,1912.0,10431.0,21069.25,49.37,70226.25,2.5365002,15.845082,128.66667
2019-01-30 16:00:00,368.75,10493.5,21245.0,52.65,69837.50,1.8031667,16.34157,73.0
2019-01-30 17:00:00,3.5,10582.5,22116.0,60.49,71759.00,1.2448334,17.767195,15.833333
2019-01-30 18:00:00,0.0,10502.0,22195.75,62.53,72296.50,0.70316666,17.03141,0.0
2019-01-30 19:00:00,0.0,10426.0,21819.75,59.28,70553.50,0.26983333,16.483353,0.0
2019-01-30 20:00:00,0.0,9844.0,20307.5,50.02,67035.50,0.2115,16.024065,0.0
2019-01-30 21:00:00,0.0,9603.25,18182.0,51.01,64049.00,0.41983333,17.72146,0.0
2019-01-30 22:00:00,0.0,9084.75,16256.25,50.08,61757.00,0.14483334,16.911684,0.0
2019-01-30 23:00:00,0.0,8839.0,14980.5,49.34,57547.00,-0.37183332,14.8024435,0.0
2019-01-31 00:00:00,0.0,8855.0,13787.0,47.17,55839.25,-1.0301666,13.399918,0.0
2019-01-31 01:00:00,0.0,8979.25,12522.0,45.47,54043.00,-1.1635,12.436215,0.0
2019-01-31 02:00:00,0.0,8920.25,11597.25,45.43,53198.75,-1.4801666,10.766487,0.0
2019-01-31 03:00:00,0.0,8722.0,10844.75,46.82,53393.00,-2.2635,10.230107,0.0
2019-01-31 04:00:00,0.0,8633.0,10107.75,45.08,54340.75,-2.1801665,9.047021,0.0
2019-01-31 05:00:00,0.0,9208.0,9549.5,48.7,57017.25,-2.0468333,9.271324,0.0
2019-01-31 06:00:00,0.0,10094.5,9284.5,62.41,63549.75,-2.3384998,9.123216,0.0
2019-01-31 07:00:00,8.0,11016.75,9223.25,71.7,68651.50,-2.4801667,8.009639,0.0
2019-01-31 08:00:00,968.5,11788.0,9195.0,78.49,70748.00,-2.7135003,8.307878,0.16666667
2019-01-31 09:00:00,3861.25,11679.75,9283.0,69.08,71117.75,-1.9301667,9.295312,29.333334
2019-01-31 10:00:00,6974.25,11399.25,8606.5,67.35,71705.00,-0.52183336,8.580565,109.166664
2019-01-31 11:00:00,9269.25,11219.25,8000.0,67.94,72484.75,0.76150006,8.363545,185.66667
2019-01-31 12:00:00,10281.75,11136.25,7654.5,66.81,71830.25,1.9614998,10.381526,255.66667
2019-01-31 13:00:00,9991.25,10832.75,7159.0,66.22,71260.50,2.378167,9.411644,271.0
2019-01-31 14:00:00,7812.5,10845.75,6246.0,66.16,70379.25,2.7698333,9.690219,247.5
2019-01-31 15:00:00,4163.0,10944.0,5116.5,66.16,69804.25,2.7198334,7.9758325,179.0
2019-01-31 16:00:00,917.0,11277.0,4835.5,65.35,69531.50,1.9115,6.266523,100.5
2019-01-31 17:00:00,8.0,11675.25,6335.25,66.68,71652.75,0.7365,6.7028885,32.166668
2019-01-31 18:00:00,0.0,11826.5,8841.0,66.98,72304.50,-1.0301666,10.143858,0.5
2019-01-31 19:00:00,0.75,11085.25,12175.0,65.4,70778.25,-1.3218333,10.386352,0.0
2019-01-31 20:00:00,0.5,10227.5,14803.75,59.9,67301.25,-1.4385,9.483701,0.0
2019-01-31 21:00:00,0.0,9217.0,16482.5,52.84,64172.75,-1.8468333,9.957781,0.0
2019-01-31 22:00:00,0.0,7470.0,17267.5,51.36,61474.00,-2.0051668,11.704923,0.0
2019-01-31 23:00:00,0.0,6947.5,18657.5,46.86,57548.00,-1.8718332,12.456721,0.0
2019-02-01 00:00:00,0.0,6842.5,19830.25,43.55,55448.50,-1.5801667,12.281377,0.0
2019-02-01 01:00:00,0.0,6825.75,20297.75,45.47,53634.25,-1.0385,13.662936,0.0
2019-02-01 02:00:00,0.0,6763.5,21379.75,43.1,52790.50,-0.85516673,14.203065,0.0
2019-02-01 03:00:00,0.0,6357.75,21452.0,41.1,52940.25,-1.1051666,14.72802,0.0
2019-02-01 04:00:00,0.0,6573.5,21865.5,41.51,53910.75,-1.0718333,14.002877,0.0
2019-02-01 05:00:00,0.0,7185.75,21673.5,45.76,56485.00,-0.98850006,13.29462,0.0
2019-02-01 06:00:00,0.0,8618.25,21501.25,47.72,62472.00,-0.9385,13.218609,0.0
2019-02-01 07:00:00,6.75,10329.75,20774.75,54.04,67915.00,-1.0968333,12.239026,0.0
2019-02-01 08:00:00,476.75,11204.0,19249.5,56.66,70169.75,-0.9301667,11.096543,0.16666667
2019-02-01 09:00:00,1422.75,11292.5,17607.25,55.93,70628.75,-0.10516664,12.407157,23.666666
2019-02-01 10:00:00,2433.75,11587.75,16882.75,55.51,71173.75,1.1865,12.32677,87.833336
2019-02-01 11:00:00,3222.0,11704.25,15775.25,56.9,71751.75,1.9615002,11.570237,110.5
2019-02-01 12:00:00,3606.25,11737.5,14554.25,58.51,70814.50,2.7781668,11.78273,157.33333
2019-02-01 13:00:00,3681.0,11804.5,13520.75,64.0,69885.75,3.203167,12.396968,174.0
2019-02-01 14:00:00,3205.25,11756.5,12226.0,64.93,68617.50,3.2781668,10.657921,154.0
2019-02-01 15:00:00,1779.5,11712.25,11176.5,64.55,68020.00,3.3281667,10.931565,128.66667
2019-02-01 16:00:00,395.75,11502.5,10415.5,63.91,67890.00,2.9531667,9.787179,80.5
2019-02-01 17:00:00,3.25,11120.0,10156.25,67.71,70075.00,1.9115,10.064838,26.333334
2019-02-01 18:00:00,0.0,11314.75,9812.0,69.98,70701.25,1.1031667,9.676761,0.6666667
2019-02-01 19:00:00,0.0,11073.25,9294.0,67.34,68804.25,0.61983335,9.320253,0.0
2019-02-01 20:00:00,0.0,10728.5,8207.5,62.99,65347.75,0.6281667,8.442255,0.0
2019-02-01 21:00:00,0.0,10184.5,7316.0,55.32,62150.25,0.3115,7.912294,0.0
2019-02-01 22:00:00,0.0,9296.5,6468.75,54.01,59939.00,0.11983335,7.694595,0.0
2019-02-01 23:00:00,0.0,8731.75,5903.25,46.72,56178.25,-0.1135,8.093334,0.0
2019-02-02 00:00:00,0.0,7542.0,5529.75,50.04,53555.00,-0.1551667,8.267339,0.0
2019-02-02 01:00:00,0.0,7136.0,5529.0,47.07,51459.25,0.5865,8.867829,0.0
2019-02-02 02:00:00,0.0,7063.5,5205.5,45.7,50237.00,0.41149998,7.7522855,0.0
2019-02-02 03:00:00,0.0,6902.75,5003.25,43.14,49945.00,0.48650002,6.546064,0.0
2019-02-02 04:00:00,0.0,6929.0,4739.0,42.71,49933.00,0.5948333,6.400709,0.0
2019-02-02 05:00:00,0.0,6964.25,4559.75,42.6,50213.75,0.42816663,6.8535867,0.0
2019-02-02 06:00:00,0.0,7148.0,4550.25,43.47,51420.75,0.5198333,7.1699715,0.0
2019-02-02 07:00:00,9.0,7543.75,4513.75,47.68,54710.50,0.54483336,6.437341,0.0
2019-02-02 08:00:00,236.25,7789.0,4432.5,51.47,57895.75,0.6781667,5.797422,0.16666667
2019-02-02 09:00:00,956.25,7773.25,4195.25,55.79,60633.00,1.1448334,5.006613,13.166667
2019-02-02 10:00:00,1816.5,7761.25,3607.5,59.5,61965.25,1.7781667,5.086895,44.0
2019-02-02 11:00:00,3004.25,7752.5,3242.75,59.15,62667.50,2.5031667,5.635633,79.0
2019-02-02 12:00:00,3703.0,7820.25,2962.5,56.08,62108.25,2.8781664,6.1994395,98.333336
2019-02-02 13:00:00,4235.0,7755.0,2869.25,50.33,60550.75,2.8365002,8.723283,111.166664
2019-02-02 14:00:00,3527.0,7714.0,3095.75,49.09,59306.75,2.8281667,8.425678,71.0
2019-02-02 15:00:00,1852.0,7798.25,3491.75,48.6,59128.25,2.8531666,6.8562417,69.833336
2019-02-02 16:00:00,444.5,7840.5,4231.5,49.39,59741.75,2.7448332,6.892578,53.5
2019-02-02 17:00:00,4.0,7852.75,4934.25,56.86,62442.00,2.0448334,8.296782,17.0
2019-02-02 18:00:00,0.0,7860.0,5061.5,57.91,63741.75,1.6865001,9.278319,0.33333334
2019-02-02 19:00:00,0.0,7870.0,5554.75,54.59,62304.75,1.4948335,8.82898,0.0
2019-02-02 20:00:00,0.0,7840.75,5966.25,50.43,58745.25,1.4031667,9.479328,0.0
2019-02-02 21:00:00,0.0,7652.5,6506.75,48.48,56184.75,1.4615,10.996867,0.0
2019-02-02 22:00:00,0.0,7391.5,7126.5,48.49,55298.75,1.3698334,11.738499,0.0
2019-02-02 23:00:00,0.0,7223.0,7651.0,50.92,51995.75,0.9948334,11.2853365,0.0
2019-02-03 00:00:00,0.0,7101.5,8785.25,44.8,49346.25,1.0448333,10.599872,0.0
2019-02-03 01:00:00,0.0,6813.75,10080.0,41.29,47358.25,1.2781667,10.2928705,0.0
2019-02-03 02:00:00,0.0,6707.0,11315.25,40.48,46308.00,1.0615,12.254627,0.0
2019-02-03 03:00:00,0.0,6588.75,13006.0,39.0,46079.25,0.82816666,12.508191,0.0
2019-02-03 04:00:00,0.0,6200.0,13764.5,38.9,45988.50,0.6865,12.778583,0.0
2019-02-03 05:00:00,0.0,6252.75,13800.0,38.47,45631.75,0.73649997,13.844922,0.0
2019-02-03 06:00:00,0.0,6453.75,13167.75,39.88,45367.25,0.6781666,14.203499,0.0
2019-02-03 07:00:00,8.0,6820.0,13158.25,40.97,47919.50,0.39483333,14.537979,0.0
2019-02-03 08:00:00,225.75,7193.25,13161.25,43.8,51044.50,0.16150002,13.807117,0.0
2019-02-03 09:00:00,1146.0,7271.5,12366.5,47.05,54220.50,0.24483335,13.699027,16.333334
2019-02-03 10:00:00,2438.5,7297.5,11291.5,49.33,56425.75,0.82816666,13.871175,61.833332
2019-02-03 11:00:00,3632.0,7281.0,10788.5,51.11,58369.50,1.4781667,16.271112,120.5
2019-02-03 12:00:00,3803.5,7224.75,11261.0,50.35,58134.75,2.0198333,16.42873,152.66667
2019-02-03 13:00:00,3368.25,7213.0,11898.0,47.09,56495.25,2.3031666,16.498093,162.66667
2019-02-03 14:00:00,2604.75,7226.5,12257.75,45.14,55092.25,2.4448335,16.038073,123.333336
2019-02-03 15:00:00,1542.25,7285.75,11697.75,44.4,54942.25,2.4781666,16.255194,94.5
2019-02-03 16:00:00,437.5,7375.0,11359.75,45.79,55729.25,2.2365,15.153595,68.5
2019-02-03 17:00:00,12.75,7457.25,11626.5,51.94,58674.00,1.5948334,13.398086,29.166666
2019-02-03 18:00:00,0.0,7474.25,11477.5,59.54,60719.25,0.7198333,12.619351,1.0
2019-02-03 19:00:00,0.0,7433.0,11655.25,57.94,59898.00,0.46983337,11.875459,0.0
2019-02-03 20:00:00,0.0,7389.0,12319.75,54.69,57611.50,0.078166686,11.6031885,0.0
2019-02-03 21:00:00,0.0,7366.0,12642.75,51.94,55935.50,-0.088499986,12.013835,0.0
2019-02-03 22:00:00,0.0,7392.75,12871.0,51.04,55988.50,-0.3968333,10.612106,0.0
2019-02-03 23:00:00,0.0,7393.75,13337.75,46.06,52625.25,-0.7551667,10.112114,0.0
2019-02-04 00:00:00,0.0,7233.5,13824.0,43.7,49742.25,-1.1385,9.1774435,0.0
2019-02-04 01:00:00,0.0,7178.5,14709.75,41.37,48013.25,-1.4468333,10.020518,0.0
2019-02-04 02:00:00,0.0,6870.25,15724.0,40.48,47347.00,-1.3801666,10.116811,0.0
2019-02-04 03:00:00,0.0,6819.75,15702.0,39.21,47690.25,-1.2551666,10.020274,0.0
2019-02-04 04:00:00,0.0,7230.25,15983.75,38.55,49289.75,-1.4135,9.974434,0.0
2019-02-04 05:00:00,0.0,7566.5,16362.0,40.71,52947.75,-1.8968333,9.630769,0.0
2019-02-04 06:00:00,0.0,7885.75,16948.25,49.05,61014.50,-2.1218336,10.106019,0.0
2019-02-04 07:00:00,13.0,8101.75,17113.5,60.67,67177.50,-2.5801666,10.324513,0.0
2019-02-04 08:00:00,953.0,8247.75,17619.25,58.93,69584.25,-2.996833,10.027387,0.8333333
2019-02-04 09:00:00,3799.5,8154.0,17939.25,55.47,70263.25,-1.7551666,10.825648,47.333332
2019-02-04 10:00:00,6941.0,8647.5,17850.75,48.15,71316.75,0.20316668,11.3761,155.5
2019-02-04 11:00:00,9573.75,8587.5,18075.0,43.46,72249.00,1.4698334,12.251803,257.0
2019-02-04 12:00:00,11025.0,8451.25,18998.25,41.69,72081.75,2.6531668,13.016885,316.0
2019-02-04 13:00:00,10386.5,8301.0,19904.0,40.47,71471.25,3.6615,14.593917,319.33334
2019-02-04 14:00:00,7836.75,8276.75,20191.0,41.01,70271.75,4.078167,15.033452,274.83334
2019-02-04 15:00:00,4321.75,8469.5,20611.75,43.37,69569.00,3.9281666,15.124402,222.33333
2019-02-04 16:00:00,1169.0,8596.0,21875.0,43.82,67967.75,3.2031667,13.391307,147.66667
2019-02-04 17:00:00,25.75,8481.75,24627.0,49.06,68447.75,1.6615,12.413632,47.666668
2019-02-04 18:00:00,0.0,8480.0,26380.25,46.78,69296.75,0.6781666,13.311793,1.3333334
2019-02-04 19:00:00,0.0,8398.25,27075.0,42.08,68243.00,0.37816668,13.70328,0.0
2019-02-04 20:00:00,0.0,7378.25,27037.0,39.42,65794.25,-0.13849999,14.779716,0.0
2019-02-04 21:00:00,0.0,6304.25,26828.25,38.75,63592.75,-0.15516673,15.201406,0.0
2019-02-04 22:00:00,0.0,5982.5,25935.25,38.52,61122.25,-0.8218333,15.583953,0.0
2019-02-04 23:00:00,0.0,5686.25,25681.75,46.42,56765.75,-1.1635,15.985929,0.0
2019-02-05 00:00:00,0.0,5549.0,24504.5,34.49,54346.50,-0.8468332,14.600961,0.0
2019-02-05 01:00:00,0.0,5600.75,23232.0,36.71,52444.75,-0.7468335,14.233232,0.0
2019-02-05 02:00:00,0.0,5625.5,22088.0,38.42,51589.00,-0.5801667,13.376597,0.0
2019-02-05 03:00:00,0.0,5513.0,20819.5,39.39,51981.00,-0.35516667,12.994611,0.0
2019-02-05 04:00:00,0.0,6165.0,19258.75,39.82,53009.75,-0.39683333,12.466842,0.0
2019-02-05 05:00:00,0.0,7089.5,18772.75,41.72,56074.25,-0.21350007,11.809928,0.0
2019-02-05 06:00:00,0.0,9032.75,18572.25,50.31,62865.25,-0.32183322,11.066017,0.0
2019-02-05 07:00:00,15.0,10589.5,17756.75,61.52,68761.75,-0.37183344,11.037575,0.0
2019-02-05 08:00:00,655.0,11264.75,16825.75,62.31,70872.00,-0.61349994,11.851523,0.6666667
2019-02-05 09:00:00,2558.25,11756.75,16031.0,62.31,71449.50,0.111500084,11.578857,27.333334
2019-02-05 10:00:00,4436.25,12071.0,15357.75,64.56,72403.50,1.2031667,11.598004,95.333336
2019-02-05 11:00:00,5778.25,12057.25,13747.5,62.85,72863.75,2.4281666,11.515427,158.83333
2019-02-05 12:00:00,6438.5,12040.5,13238.0,58.63,72701.50,3.5448332,12.23129,208.5
