Date,Price_DayAhead,Load_Forecast,Solar,Wind_Offshore,Wind_Onshore
2022-08-17 07:00:00+02:00,597.04,55643.54,2039.85,62.25,1536.44
2022-08-17 08:00:00+02:00,616.33,59182.93,7669.38,60.13,1407.06
2022-08-17 09:00:00+02:00,575.1,61450.29,15300.05,69.48,949.33
2022-08-17 10:00:00+02:00,549.97,63510.32,22052.23,80.2,447.18
2022-08-17 11:00:00+02:00,526.89,65406.28,26790.75,102.72,565.06
2022-08-17 12:00:00+02:00,509.09,66283.29,29244.97,132.38,783.58
2022-08-17 13:00:00+02:00,500.0,66453.3,29892.3,161.69,875.63
2022-08-17 14:00:00+02:00,493.09,64814.4,28822.43,187.6,1013.12
2022-08-17 15:00:00+02:00,509.47,63740.98,26147.95,265.2,1158.35
2022-08-17 16:00:00+02:00,541.6,61706.47,21714.29,354.05,1404.91
2022-08-17 17:00:00+02:00,593.3,60414.89,15788.2,446.65,1899.92
2022-08-17 18:00:00+02:00,676.04,59738.62,8973.56,592.2,2422.29
2022-08-17 19:00:00+02:00,747.93,59275.01,3425.39,787.59,3326.99
2022-08-17 20:00:00+02:00,681.0,57217.63,599.24,1040.61,4449.82
2022-08-17 21:00:00+02:00,629.09,55910.08,0.0,1274.49,5824.88
2022-08-17 22:00:00+02:00,552.03,52943.29,0.0,1453.83,6922.56
2022-08-17 23:00:00+02:00,508.92,49450.87,0.0,1628.72,7399.05
2022-08-18 00:00:00+02:00,523.92,46146.95,0.0,2651.2,5776.29
2022-08-18 01:00:00+02:00,479.9,44525.05,0.0,2401.1,5425.68
2022-08-18 02:00:00+02:00,480.0,43388.02,0.0,2454.48,5109.95
2022-08-18 03:00:00+02:00,474.46,43095.39,0.0,2433.68,4764.92
2022-08-18 04:00:00+02:00,478.13,43347.59,0.0,2549.91,4281.08
2022-08-18 05:00:00+02:00,499.24,45299.05,0.0,2584.94,3958.41
2022-08-18 06:00:00+02:00,550.0,51149.97,82.51,2469.69,3675.62
2022-08-18 07:00:00+02:00,598.9,55824.68,1519.8,2272.17,3392.81
2022-08-18 08:00:00+02:00,620.1,59680.98,5614.46,2059.48,2883.53
2022-08-18 09:00:00+02:00,613.59,61591.55,10964.56,1955.42,2129.66
2022-08-18 10:00:00+02:00,610.19,63628.83,15886.15,1735.16,1731.54
2022-08-18 11:00:00+02:00,577.65,65149.64,19520.57,1552.84,1744.33
2022-08-18 12:00:00+02:00,559.87,65254.23,21670.3,1388.13,1916.53
2022-08-18 13:00:00+02:00,563.11,64638.4,22159.71,1273.95,2251.2
2022-08-18 14:00:00+02:00,543.34,63404.26,21130.21,1148.83,2727.74
2022-08-18 15:00:00+02:00,541.9,63409.75,18890.25,1102.43,3345.21
2022-08-18 16:00:00+02:00,586.23,62182.45,15745.53,1122.68,3926.26
2022-08-18 17:00:00+02:00,593.97,60970.36,11320.04,1120.19,4517.54
2022-08-18 18:00:00+02:00,642.99,60153.86,6547.89,1053.53,5081.0
2022-08-18 19:00:00+02:00,657.98,58991.78,2593.07,951.69,5707.02
2022-08-18 20:00:00+02:00,646.96,56983.83,495.43,899.88,6023.19
2022-08-18 21:00:00+02:00,600.06,55685.72,0.0,819.59,5806.25
2022-08-18 22:00:00+02:00,562.82,52315.41,0.0,721.64,5326.94
2022-08-18 23:00:00+02:00,524.93,48756.68,0.0,600.03,4761.84
2022-08-19 00:00:00+02:00,510.09,46210.7,0.0,190.75,3683.6
2022-08-19 01:00:00+02:00,467.63,44549.97,0.0,138.71,3189.38
2022-08-19 02:00:00+02:00,450.1,43218.17,0.0,112.6,2952.1
2022-08-19 03:00:00+02:00,434.14,43064.86,0.0,130.84,2748.04
2022-08-19 04:00:00+02:00,439.39,43376.83,0.0,166.21,2675.11
2022-08-19 05:00:00+02:00,469.62,45529.39,0.0,185.72,2705.6
2022-08-19 06:00:00+02:00,528.21,51027.03,55.62,242.16,2619.53
2022-08-19 07:00:00+02:00,571.24,55284.04,1129.77,335.92,2523.66
2022-08-19 08:00:00+02:00,587.56,60043.39,4348.13,454.11,2400.58
2022-08-19 09:00:00+02:00,575.0,62047.59,8743.26,485.46,2065.53
2022-08-19 10:00:00+02:00,566.0,63917.12,12943.78,495.42,2091.62
2022-08-19 11:00:00+02:00,547.26,65159.0,16158.98,513.37,2291.01
2022-08-19 12:00:00+02:00,527.8,65293.6,18121.72,487.55,2464.83
2022-08-19 13:00:00+02:00,488.24,64676.16,18984.11,469.2,2636.86
2022-08-19 14:00:00+02:00,461.14,63257.55,18537.4,423.75,2902.99
2022-08-19 15:00:00+02:00,461.17,62241.7,16957.43,375.9,3277.77
2022-08-19 16:00:00+02:00,490.86,60817.77,14340.6,347.5,3711.44
2022-08-19 17:00:00+02:00,517.42,60154.34,10701.46,374.6,4161.79
2022-08-19 18:00:00+02:00,545.56,58908.63,6314.53,380.13,4402.6
2022-08-19 19:00:00+02:00,568.99,57742.3,2477.32,361.85,4482.91
2022-08-19 20:00:00+02:00,569.4,55529.63,481.95,364.4,4327.13
2022-08-19 21:00:00+02:00,550.0,53956.75,0.0,381.62,4194.74
2022-08-19 22:00:00+02:00,530.58,50645.32,0.0,386.33,4137.62
2022-08-19 23:00:00+02:00,504.93,47486.86,0.0,429.19,4079.02
2022-08-20 00:00:00+02:00,512.09,44016.77,0.0,705.37,3336.2
2022-08-20 01:00:00+02:00,500.05,42596.27,0.0,642.73,3040.54
2022-08-20 02:00:00+02:00,480.09,41292.2,0.0,593.84,3162.65
2022-08-20 03:00:00+02:00,460.04,40594.78,0.0,657.03,3333.47
2022-08-20 04:00:00+02:00,452.61,40173.12,0.0,740.11,3328.83
2022-08-20 05:00:00+02:00,452.15,40474.47,0.0,897.94,3296.85
2022-08-20 06:00:00+02:00,471.69,41715.0,15.03,936.02,3290.84
2022-08-20 07:00:00+02:00,475.03,43565.8,864.47,900.19,3335.29
2022-08-20 08:00:00+02:00,484.93,47449.23,3229.62,823.91,3284.31
2022-08-20 09:00:00+02:00,480.02,50750.04,6483.8,702.59,2951.15
2022-08-20 10:00:00+02:00,464.5,53238.2,10159.09,702.95,2745.59
2022-08-20 11:00:00+02:00,443.19,54519.22,13518.76,711.24,2780.0
2022-08-20 12:00:00+02:00,432.48,55361.11,16189.74,710.06,2972.77
2022-08-20 13:00:00+02:00,364.68,54134.68,17837.91,790.92,3418.47
2022-08-20 14:00:00+02:00,344.13,52745.21,18335.8,837.57,3985.22
2022-08-20 15:00:00+02:00,339.28,51518.02,17796.99,893.72,4349.5
2022-08-20 16:00:00+02:00,361.23,50648.98,15699.91,983.39,4497.0
2022-08-20 17:00:00+02:00,402.56,50781.43,12136.54,1068.58,4549.6
2022-08-20 18:00:00+02:00,475.06,50903.03,7591.57,963.29,3980.71
2022-08-20 19:00:00+02:00,529.91,50282.17,3027.68,1090.68,3465.57
2022-08-20 20:00:00+02:00,552.48,48318.67,517.66,1082.97,3103.3
2022-08-20 21:00:00+02:00,540.09,47184.87,0.0,1039.41,2954.67
2022-08-20 22:00:00+02:00,514.12,45151.35,0.0,1066.09,3098.9
2022-08-20 23:00:00+02:00,458.96,42679.39,0.0,1307.81,3206.91
2022-08-21 00:00:00+02:00,430.27,40180.19,0.0,1400.42,2429.3
2022-08-21 01:00:00+02:00,381.0,38608.41,0.0,1586.49,2511.98
2022-08-21 02:00:00+02:00,374.94,37182.73,0.0,1826.88,2812.32
2022-08-21 03:00:00+02:00,344.27,36677.77,0.0,2115.62,2906.42
2022-08-21 04:00:00+02:00,323.0,36491.68,0.0,2269.33,2850.54
2022-08-21 05:00:00+02:00,324.07,36467.43,0.0,2487.75,2965.18
2022-08-21 06:00:00+02:00,365.99,37158.14,21.89,2477.52,3108.36
2022-08-21 07:00:00+02:00,348.35,37416.61,1648.83,2487.52,3269.16
2022-08-21 08:00:00+02:00,332.0,40417.19,7224.08,2466.08,3205.09
2022-08-21 09:00:00+02:00,317.26,44149.73,15319.56,2345.58,2398.17
2022-08-21 10:00:00+02:00,254.52,47224.66,22905.86,2481.99,2487.2
2022-08-21 11:00:00+02:00,176.88,49612.08,28164.96,2689.48,3144.55
2022-08-21 12:00:00+02:00,97.31,50771.79,30905.36,2754.15,3673.59
2022-08-21 13:00:00+02:00,77.46,50098.64,31541.58,2724.85,3924.62
2022-08-21 14:00:00+02:00,97.34,48476.36,30409.7,2616.47,4148.16
2022-08-21 15:00:00+02:00,204.21,47502.58,27564.68,2440.77,4243.82
2022-08-21 16:00:00+02:00,313.88,46398.71,23092.1,2198.86,4170.74
2022-08-21 17:00:00+02:00,455.0,46922.59,16919.49,1900.71,3872.28
2022-08-21 18:00:00+02:00,530.0,47739.44,9624.63,1529.3,3470.65
2022-08-21 19:00:00+02:00,592.0,47809.47,3390.98,1182.29,3116.53
2022-08-21 20:00:00+02:00,623.89,46872.7,504.9,867.27,2736.22
2022-08-21 21:00:00+02:00,609.96,46618.05,0.0,611.15,2434.89
2022-08-21 22:00:00+02:00,595.46,45506.45,0.0,402.99,2308.58
2022-08-21 23:00:00+02:00,570.11,43149.12,0.0,255.77,2341.29
2022-08-22 00:00:00+02:00,504.25,41632.48,0.0,137.48,2539.96
2022-08-22 01:00:00+02:00,477.42,40361.94,0.0,97.41,2222.18
2022-08-22 02:00:00+02:00,467.94,39276.52,0.0,86.03,2052.63
2022-08-22 03:00:00+02:00,447.93,38998.54,0.0,66.98,1823.81
2022-08-22 04:00:00+02:00,450.02,39746.23,0.0,40.69,1538.21
2022-08-22 05:00:00+02:00,497.08,42147.37,0.0,31.66,1322.89
2022-08-22 06:00:00+02:00,561.74,48557.54,23.43,22.99,1142.88
2022-08-22 07:00:00+02:00,599.9,53640.58,1658.87,18.39,1047.38
2022-08-22 08:00:00+02:00,610.0,58014.86,7052.98,30.2,905.19
2022-08-22 09:00:00+02:00,595.59,60393.47,14635.54,34.41,536.91
2022-08-22 10:00:00+02:00,583.46,62744.25,21260.37,51.95,307.03
2022-08-22 11:00:00+02:00,567.5,64456.53,25584.8,71.13,342.38
2022-08-22 12:00:00+02:00,534.3,65337.03,27284.79,81.32,357.18
2022-08-22 13:00:00+02:00,540.91,65764.58,27131.36,88.36,401.46
2022-08-22 14:00:00+02:00,557.06,64214.21,25184.94,88.85,505.14
2022-08-22 15:00:00+02:00,577.2,62850.86,21797.27,107.58,641.47
2022-08-22 16:00:00+02:00,586.67,60853.26,17653.85,153.95,810.45
2022-08-22 17:00:00+02:00,613.55,59666.56,12603.93,235.56,1178.58
2022-08-22 18:00:00+02:00,640.0,59048.6,7235.36,332.26,1728.74
2022-08-22 19:00:00+02:00,675.55,58859.31,2678.63,469.59,2767.91
2022-08-22 20:00:00+02:00,679.97,56947.59,409.82,641.33,4093.21
2022-08-22 21:00:00+02:00,629.63,55895.35,0.0,829.35,5427.87
2022-08-22 22:00:00+02:00,588.86,52416.94,0.0,992.77,6506.05
2022-08-22 23:00:00+02:00,545.0,48820.31,0.0,1193.96,6975.59
2022-08-23 00:00:00+02:00,550.0,44119.56,0.0,1319.24,7254.78
2022-08-23 01:00:00+02:00,504.73,42484.27,0.0,989.54,6843.4
2022-08-23 02:00:00+02:00,507.0,41306.93,0.0,893.13,6516.26
2022-08-23 03:00:00+02:00,500.57,41165.08,0.0,730.16,6110.24
2022-08-23 04:00:00+02:00,503.32,41888.21,0.0,584.16,5712.54
2022-08-23 05:00:00+02:00,531.02,44299.92,0.0,502.9,5513.56
2022-08-23 06:00:00+02:00,627.95,50695.99,15.9,474.89,5401.63
2022-08-23 07:00:00+02:00,668.21,55595.22,1569.77,485.35,5277.28
2022-08-23 08:00:00+02:00,680.0,59542.54,7387.29,551.97,4829.72
2022-08-23 09:00:00+02:00,640.1,61800.69,15942.73,657.96,3416.86
2022-08-23 10:00:00+02:00,614.01,64057.73,23736.51,693.43,2585.57
2022-08-23 11:00:00+02:00,551.4,66129.69,29302.36,692.35,2834.93
2022-08-23 12:00:00+02:00,518.71,66832.11,32246.38,670.35,3214.85
2022-08-23 13:00:00+02:00,518.46,66838.76,32896.72,639.58,3291.67
2022-08-23 14:00:00+02:00,549.81,65074.31,31527.32,584.11,3236.04
2022-08-23 15:00:00+02:00,572.78,63474.31,28559.52,539.35,3034.78
2022-08-23 16:00:00+02:00,604.43,61485.15,23809.07,465.21,2661.74
2022-08-23 17:00:00+02:00,648.15,60051.62,17419.15,389.01,2438.09
2022-08-23 18:00:00+02:00,713.65,59572.66,9861.5,292.91,2487.47
2022-08-23 19:00:00+02:00,794.95,59242.42,3238.34,278.97,3197.71
2022-08-23 20:00:00+02:00,771.0,57341.8,411.68,289.48,4668.31
2022-08-23 21:00:00+02:00,708.83,56187.0,0.0,315.6,6514.34
2022-08-23 22:00:00+02:00,644.0,52789.83,0.0,374.05,7769.29
2022-08-23 23:00:00+02:00,599.99,49130.75,0.0,451.34,8376.3
2022-08-24 00:00:00+02:00,581.8,44259.71,0.0,1002.06,8273.14
2022-08-24 01:00:00+02:00,550.0,42633.05,0.0,993.92,7543.6
2022-08-24 02:00:00+02:00,550.19,41238.97,0.0,1030.34,6824.71
2022-08-24 03:00:00+02:00,535.98,41114.21,0.0,1047.96,6069.72
2022-08-24 04:00:00+02:00,539.01,41454.56,0.0,949.9,5324.38
2022-08-24 05:00:00+02:00,574.18,43571.46,0.0,835.07,4846.89
2022-08-24 06:00:00+02:00,648.0,49797.53,13.69,717.2,4644.81
2022-08-24 07:00:00+02:00,683.25,54869.37,1543.05,609.52,4501.8
2022-08-24 08:00:00+02:00,694.26,59369.65,7319.79,619.61,4098.44
2022-08-24 09:00:00+02:00,649.92,61168.57,15718.13,611.46,2696.61
2022-08-24 10:00:00+02:00,588.06,63225.65,23237.19,576.22,2077.97
2022-08-24 11:00:00+02:00,576.89,64733.77,28700.99,527.62,2214.4
2022-08-24 12:00:00+02:00,516.12,65359.66,31663.96,473.08,2160.13
2022-08-24 13:00:00+02:00,541.97,64932.36,32562.09,405.9,1955.87
2022-08-24 14:00:00+02:00,545.11,63087.44,31355.8,333.91,1942.76
2022-08-24 15:00:00+02:00,577.34,61921.18,28349.37,277.63,2008.15
2022-08-24 16:00:00+02:00,613.48,60029.53,23600.74,234.09,2113.62
2022-08-24 17:00:00+02:00,672.33,59008.2,17128.09,205.98,2466.83
2022-08-24 18:00:00+02:00,750.0,58987.83,9591.82,195.57,3029.04
2022-08-24 19:00:00+02:00,850.0,58635.65,3161.68,219.34,4161.9
2022-08-24 20:00:00+02:00,783.56,57111.89,367.86,303.22,5933.85
2022-08-24 21:00:00+02:00,724.96,55172.79,0.0,428.76,8360.02
2022-08-24 22:00:00+02:00,659.37,51475.03,0.0,618.44,10210.14
2022-08-24 23:00:00+02:00,578.42,47587.46,0.0,971.34,10606.43
2022-08-25 00:00:00+02:00,535.2,45208.95,0.0,1250.16,9035.67
2022-08-25 01:00:00+02:00,522.92,43231.75,0.0,1568.23,8378.06
2022-08-25 02:00:00+02:00,520.07,41840.12,0.0,1779.63,7691.98
2022-08-25 03:00:00+02:00,513.06,41673.99,0.0,1876.56,6981.83
2022-08-25 04:00:00+02:00,518.6,42227.25,0.0,2001.05,6302.05
2022-08-25 05:00:00+02:00,530.07,44439.36,0.0,2116.78,5846.77
2022-08-25 06:00:00+02:00,606.61,50769.43,11.35,2273.08,5642.67
2022-08-25 07:00:00+02:00,668.24,55812.25,1452.09,2454.63,5552.36
2022-08-25 08:00:00+02:00,689.87,59401.95,6975.3,2624.76,5007.54
2022-08-25 09:00:00+02:00,639.34,61461.55,15004.8,2802.26,3703.98
2022-08-25 10:00:00+02:00,576.99,63285.58,22375.71,2922.45,3000.26
2022-08-25 11:00:00+02:00,535.04,64737.42,27656.36,2973.72,3388.82
2022-08-25 12:00:00+02:00,505.88,64961.27,30451.67,3059.92,3685.69
2022-08-25 13:00:00+02:00,504.19,64350.29,31288.9,3096.51,3625.02
2022-08-25 14:00:00+02:00,502.59,62967.12,30250.12,3177.74,3552.06
2022-08-25 15:00:00+02:00,524.96,62061.26,27462.22,3263.6,3545.93
2022-08-25 16:00:00+02:00,564.35,60539.48,22768.41,3293.69,3519.21
2022-08-25 17:00:00+02:00,686.8,59764.02,16317.1,3226.19,3566.37
2022-08-25 18:00:00+02:00,714.23,59691.54,8924.05,3206.05,3768.56
2022-08-25 19:00:00+02:00,766.79,59302.1,2879.42,3147.42,4316.87
2022-08-25 20:00:00+02:00,760.0,57554.16,301.31,3108.98,5440.48
2022-08-25 21:00:00+02:00,710.0,55822.76,0.0,3162.14,7079.04
2022-08-25 22:00:00+02:00,673.4,52081.17,0.0,3204.87,8163.77
2022-08-25 23:00:00+02:00,626.73,48342.46,0.0,3127.07,8384.08
2022-08-26 00:00:00+02:00,607.15,45567.65,0.0,3050.62,7586.89
2022-08-26 01:00:00+02:00,580.07,43709.61,0.0,2289.47,6775.35
2022-08-26 02:00:00+02:00,572.53,42151.87,0.0,1662.02,5982.94
2022-08-26 03:00:00+02:00,571.04,41984.74,0.0,1206.03,5097.41
2022-08-26 04:00:00+02:00,569.21,42474.44,0.0,936.26,4133.22
2022-08-26 05:00:00+02:00,598.99,44814.7,0.0,993.96,3348.01
2022-08-26 06:00:00+02:00,750.0,50740.88,12.83,939.96,2752.56
2022-08-26 07:00:00+02:00,769.23,55482.45,1240.94,972.43,2556.85
2022-08-26 08:00:00+02:00,802.99,59652.91,5813.52,1019.14,2300.56
2022-08-26 09:00:00+02:00,781.62,61581.18,12023.59,1122.7,1667.75
2022-08-26 10:00:00+02:00,763.2,63759.2,17906.92,1222.82,1398.27
2022-08-26 11:00:00+02:00,750.03,65198.62,21954.6,1216.4,1542.62
2022-08-26 12:00:00+02:00,702.33,66075.39,23788.85,1168.67,1669.39
2022-08-26 13:00:00+02:00,676.88,65847.24,23886.64,1206.71,1947.26
2022-08-26 14:00:00+02:00,643.55,64230.17,22176.5,1306.61,2569.95
2022-08-26 15:00:00+02:00,665.93,62604.03,19243.85,1565.99,3448.75
2022-08-26 16:00:00+02:00,685.56,61400.4,15401.47,2003.29,4358.74
2022-08-26 17:00:00+02:00,750.01,60371.31,10802.23,2298.0,4995.9
2022-08-26 18:00:00+02:00,770.0,59194.98,5907.93,2458.77,5222.01
2022-08-26 19:00:00+02:00,780.0,58034.45,2046.4,2521.65,5128.61
2022-08-26 20:00:00+02:00,778.54,56390.19,238.69,2418.14,4944.16
2022-08-26 21:00:00+02:00,770.0,54508.32,0.0,2335.38,4581.49
2022-08-26 22:00:00+02:00,747.74,50172.52,0.0,2302.19,4391.16
2022-08-26 23:00:00+02:00,700.0,46927.96,0.0,2275.35,4255.77
2022-08-27 00:00:00+02:00,685.14,43876.7,0.0,1810.96,5901.24
2022-08-27 01:00:00+02:00,644.2,42125.17,0.0,1752.7,5800.44
2022-08-27 02:00:00+02:00,636.8,40685.84,0.0,1793.01,5690.27
2022-08-27 03:00:00+02:00,587.9,39855.6,0.0,1898.46,5548.75
2022-08-27 04:00:00+02:00,563.47,39587.56,0.0,2009.0,5504.55
2022-08-27 05:00:00+02:00,573.1,39685.63,0.0,2203.85,5550.97
2022-08-27 06:00:00+02:00,580.9,41572.49,4.17,2404.05,5579.14
2022-08-27 07:00:00+02:00,636.0,42640.55,616.65,2521.16,5579.62
2022-08-27 08:00:00+02:00,682.59,47707.22,2541.95,2568.04,5552.55
2022-08-27 09:00:00+02:00,685.95,50667.03,5443.32,2539.45,5507.75
2022-08-27 10:00:00+02:00,660.75,53030.56,8584.29,2502.67,5330.76
2022-08-27 11:00:00+02:00,601.84,54412.52,11648.09,2445.62,5004.51
2022-08-27 12:00:00+02:00,578.03,54901.95,13972.74,2406.07,4929.51
2022-08-27 13:00:00+02:00,488.82,54133.67,15472.15,2381.91,5113.01
2022-08-27 14:00:00+02:00,500.16,49591.38,15836.18,2461.33,5719.91
2022-08-27 15:00:00+02:00,461.73,51002.4,15143.69,2637.37,6709.43
2022-08-27 16:00:00+02:00,489.19,50202.97,13095.74,2854.0,7809.37
2022-08-27 17:00:00+02:00,554.67,50152.22,9772.06,3454.83,8932.34
2022-08-27 18:00:00+02:00,669.91,50336.01,5730.97,3921.83,9490.58
2022-08-27 19:00:00+02:00,704.62,49580.97,1999.77,4000.24,9635.03
2022-08-27 20:00:00+02:00,700.06,48236.8,240.38,4015.06,9306.13
2022-08-27 21:00:00+02:00,665.98,46290.21,0.0,4052.06,9001.32
2022-08-27 22:00:00+02:00,659.94,44669.54,0.0,4074.93,8821.26
2022-08-27 23:00:00+02:00,576.39,41928.28,0.0,3963.56,8626.01
2022-08-28 00:00:00+02:00,585.03,39586.46,0.0,3897.65,7324.74
2022-08-28 01:00:00+02:00,491.4,37902.66,0.0,3723.85,7383.49
2022-08-28 02:00:00+02:00,467.7,36616.95,0.0,3792.49,7568.59
2022-08-28 03:00:00+02:00,430.0,35997.21,0.0,3942.61,7724.37
2022-08-28 04:00:00+02:00,425.97,35949.98,0.0,4218.1,7755.72
2022-08-28 05:00:00+02:00,409.92,35991.22,0.0,4489.14,7668.28
2022-08-28 06:00:00+02:00,427.29,36902.23,7.62,4707.65,7633.21
2022-08-28 07:00:00+02:00,441.91,37631.11,967.35,4814.58,7391.5
2022-08-28 08:00:00+02:00,467.45,40655.59,4744.16,4744.52,6948.54
2022-08-28 09:00:00+02:00,437.62,43992.16,10237.27,4617.31,6783.74
2022-08-28 10:00:00+02:00,275.09,46983.6,16008.6,4482.29,7277.91
2022-08-28 11:00:00+02:00,256.88,49587.01,21146.82,4352.67,7481.76
2022-08-28 12:00:00+02:00,115.98,50544.07,24642.55,4170.87,7537.46
2022-08-28 13:00:00+02:00,75.8,49180.89,26584.5,4164.68,7718.74
2022-08-28 14:00:00+02:00,13.29,47976.29,26791.2,4146.02,7947.89
2022-08-28 15:00:00+02:00,62.16,46740.72,25475.43,4141.2,8560.56
2022-08-28 16:00:00+02:00,105.92,45904.61,21958.72,4184.94,9474.28
2022-08-28 17:00:00+02:00,336.2,46418.61,16274.37,4151.54,10107.38
2022-08-28 18:00:00+02:00,579.24,47359.38,9049.31,4109.89,10260.65
2022-08-28 19:00:00+02:00,676.4,47618.98,2746.7,4009.87,9943.83
2022-08-28 20:00:00+02:00,700.75,47646.82,246.17,3816.94,9356.69
2022-08-28 21:00:00+02:00,646.06,47019.79,0.0,3616.32,8825.86
2022-08-28 22:00:00+02:00,606.7,45893.28,0.0,3370.6,8703.52
2022-08-28 23:00:00+02:00,590.03,43410.31,0.0,3160.1,8695.2
2022-08-29 00:00:00+02:00,590.85,41694.18,0.0,2454.39,7727.35
2022-08-29 01:00:00+02:00,544.14,40240.47,0.0,2322.97,7334.08
2022-08-29 02:00:00+02:00,523.3,39234.8,0.0,2198.95,7081.32
2022-08-29 03:00:00+02:00,521.03,39218.88,0.0,2173.71,6751.45
2022-08-29 04:00:00+02:00,516.07,39980.58,0.0,2153.52,6282.04
2022-08-29 05:00:00+02:00,582.36,42741.14,0.0,2103.53,5904.91
2022-08-29 06:00:00+02:00,696.75,49572.49,4.57,1961.38,5498.88
2022-08-29 07:00:00+02:00,769.92,55184.48,1128.95,1836.21,5048.6
2022-08-29 08:00:00+02:00,793.99,59454.84,5928.2,1713.09,4390.84
2022-08-29 09:00:00+02:00,668.06,61181.2,12962.51,1616.46,3557.01
2022-08-29 10:00:00+02:00,661.36,63576.05,19569.84,1511.04,3122.24
2022-08-29 11:00:00+02:00,574.27,64706.1,24550.53,1291.92,2881.63
2022-08-29 12:00:00+02:00,548.77,65462.31,27425.09,1134.63,2669.41
2022-08-29 13:00:00+02:00,553.42,64982.56,28426.49,944.1,2485.29
2022-08-29 14:00:00+02:00,541.57,63594.99,27889.77,784.4,2437.23
2022-08-29 15:00:00+02:00,548.41,62280.08,25848.82,740.17,2410.43
2022-08-29 16:00:00+02:00,645.73,60712.8,21800.75,781.43,2418.4
2022-08-29 17:00:00+02:00,773.91,59673.71,15881.27,860.23,2510.43
2022-08-29 18:00:00+02:00,837.66,59219.92,8627.72,1011.01,2684.22
2022-08-29 19:00:00+02:00,871.0,58721.45,2486.76,1157.4,3034.24
2022-08-29 20:00:00+02:00,860.89,57673.8,212.59,1310.9,3529.43
2022-08-29 21:00:00+02:00,800.0,55876.67,0.0,1470.57,4034.67
2022-08-29 22:00:00+02:00,762.48,52195.44,0.0,1568.28,4628.43
2022-08-29 23:00:00+02:00,615.91,48508.49,0.0,1525.2,4894.74
2022-08-30 00:00:00+02:00,617.49,43993.94,0.0,1504.66,4529.24
2022-08-30 01:00:00+02:00,595.07,42659.59,0.0,1170.81,4217.79
2022-08-30 02:00:00+02:00,585.01,41574.86,0.0,1008.19,4001.43
2022-08-30 03:00:00+02:00,584.96,41493.08,0.0,825.63,3695.62
2022-08-30 04:00:00+02:00,594.99,42016.96,0.0,731.84,3340.27
2022-08-30 05:00:00+02:00,612.55,44333.8,0.0,725.16,3108.85
2022-08-30 06:00:00+02:00,763.3,50797.51,3.65,806.06,3131.64
2022-08-30 07:00:00+02:00,778.06,56297.42,1153.94,951.94,3329.91
2022-08-30 08:00:00+02:00,791.31,60785.32,6460.09,1091.11,3312.51
2022-08-30 09:00:00+02:00,759.95,62491.9,14386.19,1191.57,2529.1
2022-08-30 10:00:00+02:00,664.79,64561.97,22004.71,1217.67,2041.64
2022-08-30 11:00:00+02:00,580.26,65702.95,27616.39,1211.91,2351.35
2022-08-30 12:00:00+02:00,569.34,66197.64,30495.22,1152.81,2404.06
2022-08-30 13:00:00+02:00,571.95,65977.22,31118.52,1048.18,2306.2
2022-08-30 14:00:00+02:00,553.98,64618.9,29740.58,966.61,2317.01
2022-08-30 15:00:00+02:00,581.3,63343.13,26829.22,933.21,2438.59
2022-08-30 16:00:00+02:00,573.89,61290.01,22107.91,976.93,2606.74
2022-08-30 17:00:00+02:00,746.77,60366.49,15704.97,1115.44,3050.44
2022-08-30 18:00:00+02:00,793.71,59920.39,8133.4,1347.01,3901.99
2022-08-30 19:00:00+02:00,855.46,59503.45,2307.27,1663.28,5500.72
2022-08-30 20:00:00+02:00,765.99,58287.88,188.86,1976.87,7579.25
2022-08-30 21:00:00+02:00,705.0,56312.28,0.0,2320.28,9673.01
2022-08-30 22:00:00+02:00,626.74,52418.48,0.0,2434.61,10768.8
2022-08-30 23:00:00+02:00,573.8,48569.56,0.0,2356.91,10704.68
2022-08-31 00:00:00+02:00,531.48,45825.52,0.0,1781.83,9621.71
2022-08-31 01:00:00+02:00,523.31,44231.65,0.0,1462.87,8438.32
2022-08-31 02:00:00+02:00,541.87,42826.5,0.0,1225.52,7535.05
2022-08-31 03:00:00+02:00,498.16,42587.15,0.0,1142.47,6916.53
2022-08-31 04:00:00+02:00,541.83,43347.41,0.0,1190.0,6682.97
2022-08-31 05:00:00+02:00,543.26,45543.83,0.0,1269.02,6576.38
2022-08-31 06:00:00+02:00,649.99,51645.17,6.12,1395.52,6547.93
2022-08-31 07:00:00+02:00,724.46,56403.11,787.57,1355.26,6487.89
2022-08-31 08:00:00+02:00,736.97,59981.88,3882.44,1546.2,6098.0
2022-08-31 09:00:00+02:00,697.72,61640.12,8383.92,1621.65,4595.88
2022-08-31 10:00:00+02:00,633.31,63791.23,12916.31,1655.32,3924.17
2022-08-31 11:00:00+02:00,644.83,65288.62,16652.94,1527.01,4412.64
2022-08-31 12:00:00+02:00,552.93,65619.71,19198.12,1336.53,4552.55
2022-08-31 13:00:00+02:00,529.08,65131.11,20495.97,1147.62,4457.38
2022-08-31 14:00:00+02:00,496.98,63493.87,20552.31,999.41,4610.01
2022-08-31 15:00:00+02:00,519.64,62217.57,19182.23,956.54,4894.77
2022-08-31 16:00:00+02:00,541.81,60887.29,16177.09,1049.85,5186.5
2022-08-31 17:00:00+02:00,641.74,59718.7,11748.13,1251.88,5781.89
2022-08-31 18:00:00+02:00,720.67,59033.12,6458.42,1540.48,6503.65
